module,type,entity_id,file,line
DS,input_number,input_number.ds_w5_lux_cloudy_max,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,188
DS,input_number,input_number.ds_w5_lux_day_min,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,180
DS,input_number,input_number.ds_w5_lux_night_max,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,196
DS,input_number,input_number.ds_w5_min_change_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,300
DS,input_number,input_number.ds_w5_min_time_between_moves_min,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,308
DS,input_number,input_number.ds_w5_offset_edificios_min,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,164
DS,input_number,input_number.ds_w5_orientacion_deg,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,140
DS,input_number,input_number.ds_w5_override_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,339
DS,input_number,input_number.ds_w5_privacy_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,292
DS,input_number,input_number.ds_w5_rain_close_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,284
DS,input_number,input_number.ds_w5_rain_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,276
DS,input_number,input_number.ds_w5_sdhb_priority,DS_v4_2/yaml_zone_obligatorios/ds_w5_sdhb.yaml,29
DS,input_number,input_number.ds_w5_sdhb_solar_shield_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,347
DS,input_number,input_number.ds_w5_sdhb_ttl_s,DS_v4_2/yaml_zone_obligatorios/ds_w5_sdhb.yaml,36
DS,input_number,input_number.ds_w5_sim_cover_pos_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,531
DS,input_number,input_number.ds_w5_sim_lux_out,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,554
DS,input_number,input_number.ds_w5_sim_sun_az_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,570
DS,input_number,input_number.ds_w5_sim_sun_el_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,578
DS,input_number,input_number.ds_w5_sim_t_in_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,538
DS,input_number,input_number.ds_w5_sim_t_out_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,546
DS,input_number,input_number.ds_w5_sim_wind_kmh,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,562
DS,input_number,input_number.ds_w5_slew_step_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,355
DS,input_number,input_number.ds_w5_summer_min_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,204
DS,input_number,input_number.ds_w5_tests_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,522
DS,input_number,input_number.ds_w5_voladizo_cm,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,156
DS,input_number,input_number.ds_w5_weather_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,268
DS,input_number,input_number.ds_w5_wind_cap_hold_min,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,363
DS,input_number,input_number.ds_w5_wind_cap_hyst_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,252
DS,input_number,input_number.ds_w5_wind_cap_span_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,260
DS,input_number,input_number.ds_w5_wind_limit_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,244
DS,input_number,input_number.ds_w5_winter_night_pct,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,236
DS,input_number,input_number.ds_w6_altura_cm,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,148
DS,input_number,input_number.ds_w6_angulo_fachada_deg,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,172
DS,input_number,input_number.ds_w6_delta_freecool,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,220
DS,input_number,input_number.ds_w6_delta_hot_out,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,212
DS,input_number,input_number.ds_w6_forecast_cold_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,324
DS,input_number,input_number.ds_w6_forecast_hot_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,316
DS,input_number,input_number.ds_w6_forecast_preclose_time_hhmm,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,332
DS,input_number,input_number.ds_w6_freecool_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,228
DS,input_number,input_number.ds_w6_golden_fail_count,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,687
DS,input_number,input_number.ds_w6_golden_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,679
DS,input_number,input_number.ds_w6_golden_pos_tolerance_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,672
DS,input_number,input_number.ds_w6_health_alert_cooldown_min,DS_v4_2/yaml_zone_obligatorios/ds_w6_logic.yaml,1470
DS,input_number,input_number.ds_w6_interlock_tol_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,125
DS,input_number,input_number.ds_w6_interlock_wait_s,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,117
DS,input_number,input_number.ds_w6_last_target_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,133
DS,input_number,input_number.ds_w6_lux_cloudy_max,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,188
DS,input_number,input_number.ds_w6_lux_day_min,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,180
DS,input_number,input_number.ds_w6_lux_night_max,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,196
DS,input_number,input_number.ds_w6_min_change_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,300
DS,input_number,input_number.ds_w6_min_time_between_moves_min,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,308
DS,input_number,input_number.ds_w6_offset_edificios_min,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,164
DS,input_number,input_number.ds_w6_orientacion_deg,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,140
DS,input_number,input_number.ds_w6_override_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,339
DS,input_number,input_number.ds_w6_privacy_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,292
DS,input_number,input_number.ds_w6_rain_close_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,284
DS,input_number,input_number.ds_w6_rain_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,276
DS,input_number,input_number.ds_w6_sdhb_priority,DS_v4_2/yaml_zone_obligatorios/ds_w6_sdhb.yaml,29
DS,input_number,input_number.ds_w6_sdhb_solar_shield_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,347
DS,input_number,input_number.ds_w6_sdhb_ttl_s,DS_v4_2/yaml_zone_obligatorios/ds_w6_sdhb.yaml,36
DS,input_number,input_number.ds_w6_sim_cover_pos_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,617
DS,input_number,input_number.ds_w6_sim_lux_out,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,640
DS,input_number,input_number.ds_w6_sim_sun_az_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,656
DS,input_number,input_number.ds_w6_sim_sun_el_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,664
DS,input_number,input_number.ds_w6_sim_t_in_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,624
DS,input_number,input_number.ds_w6_sim_t_out_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,632
DS,input_number,input_number.ds_w6_sim_wind_kmh,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,648
DS,input_number,input_number.ds_w6_slew_step_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,355
DS,input_number,input_number.ds_w6_summer_min_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,204
DS,input_number,input_number.ds_w6_tests_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,608
DS,input_number,input_number.ds_w6_voladizo_cm,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,156
DS,input_number,input_number.ds_w6_weather_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,268
DS,input_number,input_number.ds_w6_wind_cap_hold_min,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,363
DS,input_number,input_number.ds_w6_wind_cap_hyst_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,252
DS,input_number,input_number.ds_w6_wind_cap_span_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,260
DS,input_number,input_number.ds_w6_wind_limit_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,244
DS,input_number,input_number.ds_w6_winter_night_pct,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,236
DS,input_number,input_number.ds_w7_altura_cm,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,148
DS,input_number,input_number.ds_w7_angulo_fachada_deg,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,172
DS,input_number,input_number.ds_w7_delta_freecool,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,220
DS,input_number,input_number.ds_w7_delta_hot_out,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,212
DS,input_number,input_number.ds_w7_forecast_cold_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,324
DS,input_number,input_number.ds_w7_forecast_hot_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,316
DS,input_number,input_number.ds_w7_forecast_preclose_time_hhmm,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,332
DS,input_number,input_number.ds_w7_freecool_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,228
DS,input_number,input_number.ds_w7_golden_fail_count,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,773
DS,input_number,input_number.ds_w7_golden_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,765
DS,input_number,input_number.ds_w7_golden_pos_tolerance_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,758
DS,input_number,input_number.ds_w7_health_alert_cooldown_min,DS_v4_2/yaml_zone_obligatorios/ds_w7_logic.yaml,1470
DS,input_number,input_number.ds_w7_interlock_tol_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,125
DS,input_number,input_number.ds_w7_interlock_wait_s,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,117
DS,input_number,input_number.ds_w7_last_target_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,133
DS,input_number,input_number.ds_w7_lux_cloudy_max,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,188
DS,input_number,input_number.ds_w7_lux_day_min,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,180
DS,input_number,input_number.ds_w7_lux_night_max,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,196
DS,input_number,input_number.ds_w7_min_change_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,300
DS,input_number,input_number.ds_w7_min_time_between_moves_min,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,308
DS,input_number,input_number.ds_w7_offset_edificios_min,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,164
DS,input_number,input_number.ds_w7_orientacion_deg,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,140
DS,input_number,input_number.ds_w7_override_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,339
DS,input_number,input_number.ds_w7_privacy_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,292
DS,input_number,input_number.ds_w7_rain_close_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,284
DS,input_number,input_number.ds_w7_rain_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,276
DS,input_number,input_number.ds_w7_sdhb_priority,DS_v4_2/yaml_zone_obligatorios/ds_w7_sdhb.yaml,29
DS,input_number,input_number.ds_w7_sdhb_solar_shield_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,347
DS,input_number,input_number.ds_w7_sdhb_ttl_s,DS_v4_2/yaml_zone_obligatorios/ds_w7_sdhb.yaml,36
DS,input_number,input_number.ds_w7_sim_cover_pos_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,703
DS,input_number,input_number.ds_w7_sim_lux_out,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,726
DS,input_number,input_number.ds_w7_sim_sun_az_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,742
DS,input_number,input_number.ds_w7_sim_sun_el_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,750
DS,input_number,input_number.ds_w7_sim_t_in_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,710
DS,input_number,input_number.ds_w7_sim_t_out_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,718
DS,input_number,input_number.ds_w7_sim_wind_kmh,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,734
DS,input_number,input_number.ds_w7_slew_step_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,355
DS,input_number,input_number.ds_w7_summer_min_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,204
DS,input_number,input_number.ds_w7_tests_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,694
DS,input_number,input_number.ds_w7_voladizo_cm,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,156
DS,input_number,input_number.ds_w7_weather_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,268
DS,input_number,input_number.ds_w7_wind_cap_hold_min,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,363
DS,input_number,input_number.ds_w7_wind_cap_hyst_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,252
DS,input_number,input_number.ds_w7_wind_cap_span_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,260
DS,input_number,input_number.ds_w7_wind_limit_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,244
DS,input_number,input_number.ds_w7_winter_night_pct,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,236
DS,input_number,input_number.ds_w8_altura_cm,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,148
DS,input_number,input_number.ds_w8_angulo_fachada_deg,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,172
DS,input_number,input_number.ds_w8_delta_freecool,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,220
DS,input_number,input_number.ds_w8_delta_hot_out,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,212
DS,input_number,input_number.ds_w8_forecast_cold_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,324
DS,input_number,input_number.ds_w8_forecast_hot_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,316
DS,input_number,input_number.ds_w8_forecast_preclose_time_hhmm,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,332
DS,input_number,input_number.ds_w8_freecool_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,228
DS,input_number,input_number.ds_w8_golden_fail_count,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,859
DS,input_number,input_number.ds_w8_golden_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,851
DS,input_number,input_number.ds_w8_golden_pos_tolerance_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,844
DS,input_number,input_number.ds_w8_health_alert_cooldown_min,DS_v4_2/yaml_zone_obligatorios/ds_w8_logic.yaml,1470
DS,input_number,input_number.ds_w8_interlock_tol_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,125
DS,input_number,input_number.ds_w8_interlock_wait_s,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,117
DS,input_number,input_number.ds_w8_last_target_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,133
DS,input_number,input_number.ds_w8_lux_cloudy_max,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,188
DS,input_number,input_number.ds_w8_lux_day_min,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,180
DS,input_number,input_number.ds_w8_lux_night_max,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,196
DS,input_number,input_number.ds_w8_min_change_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,300
DS,input_number,input_number.ds_w8_min_time_between_moves_min,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,308
DS,input_number,input_number.ds_w8_offset_edificios_min,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,164
DS,input_number,input_number.ds_w8_orientacion_deg,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,140
DS,input_number,input_number.ds_w8_override_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,339
DS,input_number,input_number.ds_w8_privacy_position_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,292
DS,input_number,input_number.ds_w8_rain_close_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,284
DS,input_number,input_number.ds_w8_rain_threshold,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,276
DS,input_number,input_number.ds_w8_sdhb_priority,DS_v4_2/yaml_zone_obligatorios/ds_w8_sdhb.yaml,29
DS,input_number,input_number.ds_w8_sdhb_solar_shield_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,347
DS,input_number,input_number.ds_w8_sdhb_ttl_s,DS_v4_2/yaml_zone_obligatorios/ds_w8_sdhb.yaml,36
DS,input_number,input_number.ds_w8_sim_cover_pos_pct,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,789
DS,input_number,input_number.ds_w8_sim_lux_out,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,812
DS,input_number,input_number.ds_w8_sim_sun_az_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,828
DS,input_number,input_number.ds_w8_sim_sun_el_deg,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,836
DS,input_number,input_number.ds_w8_sim_t_in_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,796
DS,input_number,input_number.ds_w8_sim_t_out_c,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,804
DS,input_number,input_number.ds_w8_sim_wind_kmh,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,820
DS,input_number,input_number.ds_w8_slew_step_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,355
DS,input_number,input_number.ds_w8_summer_min_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,204
DS,input_number,input_number.ds_w8_tests_notify_cooldown_min,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,780
DS,input_number,input_number.ds_w8_voladizo_cm,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,156
DS,input_number,input_number.ds_w8_weather_max_open_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,268
DS,input_number,input_number.ds_w8_wind_cap_hold_min,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,363
DS,input_number,input_number.ds_w8_wind_cap_hyst_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,252
DS,input_number,input_number.ds_w8_wind_cap_span_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,260
DS,input_number,input_number.ds_w8_wind_limit_kmh,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,244
DS,input_number,input_number.ds_w8_winter_night_pct,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,236
DS,input_select,input_select.ds_w1_facade,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,108
DS,input_select,input_select.ds_w1_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,88
DS,input_select,input_select.ds_w1_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6872
DS,input_select,input_select.ds_w1_zone,DS_v4_2/yaml_zone_obligatorios/ds_w1_inputs.yaml,96
DS,input_select,input_select.ds_w2_facade,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,108
DS,input_select,input_select.ds_w2_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,88
DS,input_select,input_select.ds_w2_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6879
DS,input_select,input_select.ds_w2_zone,DS_v4_2/yaml_zone_obligatorios/ds_w2_inputs.yaml,96
DS,input_select,input_select.ds_w3_facade,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,108
DS,input_select,input_select.ds_w3_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,88
DS,input_select,input_select.ds_w3_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6886
DS,input_select,input_select.ds_w3_zone,DS_v4_2/yaml_zone_obligatorios/ds_w3_inputs.yaml,96
DS,input_select,input_select.ds_w4_facade,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,108
DS,input_select,input_select.ds_w4_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,88
DS,input_select,input_select.ds_w4_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6893
DS,input_select,input_select.ds_w4_zone,DS_v4_2/yaml_zone_obligatorios/ds_w4_inputs.yaml,96
DS,input_select,input_select.ds_w5_facade,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,108
DS,input_select,input_select.ds_w5_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,88
DS,input_select,input_select.ds_w5_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6900
DS,input_select,input_select.ds_w5_zone,DS_v4_2/yaml_zone_obligatorios/ds_w5_inputs.yaml,96
DS,input_select,input_select.ds_w6_facade,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,108
DS,input_select,input_select.ds_w6_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,88
DS,input_select,input_select.ds_w6_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6907
DS,input_select,input_select.ds_w6_zone,DS_v4_2/yaml_zone_obligatorios/ds_w6_inputs.yaml,96
DS,input_select,input_select.ds_w7_facade,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,108
DS,input_select,input_select.ds_w7_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,88
DS,input_select,input_select.ds_w7_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6914
DS,input_select,input_select.ds_w7_zone,DS_v4_2/yaml_zone_obligatorios/ds_w7_inputs.yaml,96
DS,input_select,input_select.ds_w8_facade,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,108
DS,input_select,input_select.ds_w8_override_mode,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,88
DS,input_select,input_select.ds_w8_sim_hvac_mode,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,6921
DS,input_select,input_select.ds_w8_zone,DS_v4_2/yaml_zone_obligatorios/ds_w8_inputs.yaml,96
DS,input_text,input_text.ds_w1_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,956
DS,input_text,input_text.ds_w1_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,959
DS,input_text,input_text.ds_w1_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,952
DS,input_text,input_text.ds_w1_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w1_logic.yaml,1485
DS,input_text,input_text.ds_w1_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w1_sdhb.yaml,27
DS,input_text,input_text.ds_w1_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,949
DS,input_text,input_text.ds_w1_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,945
DS,input_text,input_text.ds_w1_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,940
DS,input_text,input_text.ds_w2_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,978
DS,input_text,input_text.ds_w2_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,981
DS,input_text,input_text.ds_w2_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,974
DS,input_text,input_text.ds_w2_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w2_logic.yaml,1485
DS,input_text,input_text.ds_w2_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w2_sdhb.yaml,23
DS,input_text,input_text.ds_w2_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,971
DS,input_text,input_text.ds_w2_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,967
DS,input_text,input_text.ds_w2_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,962
DS,input_text,input_text.ds_w3_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1000
DS,input_text,input_text.ds_w3_golden_last_result,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1003
DS,input_text,input_text.ds_w3_golden_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,996
DS,input_text,input_text.ds_w3_notify_target_entity,DS_v4_2/yaml_zone_obligatorios/ds_w3_logic.yaml,1485
DS,input_text,input_text.ds_w3_sdhb_target_dv,DS_v4_2/yaml_zone_obligatorios/ds_w3_sdhb.yaml,23
DS,input_text,input_text.ds_w3_sim_sdhb_winner_mock,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,993
DS,input_text,input_text.ds_w3_tests_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,989
DS,input_text,input_text.ds_w3_tests_notify_target_entity,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,984
DS,input_text,input_text.ds_w4_golden_last_report,DS_v4_2/yaml_zone_opcionales/ds_testing.yaml,1022
